"segment_id","time_cluster","start","end","n_records","start_x","start_y","length_max","length_min","delay_max","delay_min","absolute_speed_max","absolute_speed_min","absolute_speed_Q25","absolute_speed_Q50","absolute_speed_Q75","message","duration_hours","length_measured"
55,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,842.77241479428
57,10,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,102.885916916249
58,10,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,129.948007787337
59,10,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,373.099660492049
62,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,373.048136691559
63,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,93.1050134162774
66,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,160.088652368255
67,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,518.652403179991
68,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,145.733760031478
69,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,63.6927242227714
70,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,178.421808768446
71,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,182.429462487706
72,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,126.786413753082
73,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,254.126981159654
75,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,165.778438271443
76,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,49.3468998129328
78,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,88.3563740897125
79,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,35.0112814293599
80,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,190.433528083369
82,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,231.274406318849
84,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,298.012016070811
85,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,302.34309094208
87,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,94.6566399331689
88,10,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,58.0409935403956
90,11,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,303.648234522501
91,11,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,189.618953443836
93,11,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,46.010297939068
94,10,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,2.87006685942688
95,12,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,181.380630875814
96,13,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,28.700803475509
97,13,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,20.2935734883071
98,12,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,11.8319981293647
101,11,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,233.112878299911
102,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,497.719548372835
103,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,28.8438703709318
104,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,299.371671103071
105,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,73.1674236162711
107,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,59.1603276220389
108,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,6.41467068071608
109,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,36.2954534043919
110,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,107.127168589557
111,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,45.3688251664368
112,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,274.557771913423
114,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,274.278606817529
115,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,16.2146605155153
116,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,4.05364482418186
117,8,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,184.692906770749
122,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,330.541206718714
128,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,216.455235176361
129,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,356.072996531337
132,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,440.636035796269
133,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,83.448150416757
135,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,219.128738035221
136,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,75.5662602234498
139,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,41.2876310504837
144,11,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,85.8801091782213
149,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,52.5293040760671
150,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,120.732024888408
158,11,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,332.863105249716
159,12,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4101337","5628126",16910,16910,0,0,80,80,80,80,80,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",125.2,397.027271184715
278,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4108716","5632744",2017,2017,954,286,80,80,80,80,80,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury roadworks",125.2,NA
279,9,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4108716","5632744",2017,2017,954,286,80,80,80,80,80,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury roadworks",125.2,NA
280,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4108716","5632744",2017,2017,954,286,80,80,80,80,80,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury roadworks",125.2,NA
282,6,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4108716","5632744",2017,2017,954,286,80,80,80,80,80,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury roadworks",125.2,NA
284,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4108716","5632744",2017,2017,954,286,80,80,80,80,80,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury roadworks",125.2,NA
285,7,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4108716","5632744",2017,2017,954,286,80,80,80,80,80,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury roadworks",125.2,NA
287,4,2017-01-25 18:45:00,2017-01-30 23:55:00,1497,"4109108","5632979",91,91,954,286,80,80,80,80,80,"E20/M62 eastbound at Bury roadworks",125.2,NA
254,5,2017-01-29 00:40:00,2017-01-29 06:20:00,59,"4107942","5632328",1469,1469,286,286,13,13,13,13,13,"E20/M60 eastbound at Salford stationary traffic",5.7,NA
254,6,2017-01-29 06:55:00,2017-01-29 10:00:00,33,"4107942","5632328",1469,1469,286,286,13,13,13,13,13,"E20/M60 eastbound at Salford stationary traffic",3.1,NA
254,7,2017-01-29 10:45:00,2017-01-30 01:30:00,174,"4107942 4108100","5632328 5632450",2447,1469,383,286,18,13,18,18,18,"E20/M60 eastbound at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.8,NA
265,5,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
266,6,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
268,6,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
269,4,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
270,4,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
272,4,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
273,4,2017-01-29 11:25:00,2017-01-30 01:30:00,166,"4107942 4108100","5632328 5632450",2447,2246,383,361,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford stationary traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",14.1,NA
275,4,2017-01-29 22:05:00,2017-01-30 01:30:00,40,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",3.4,NA
276,4,2017-01-29 22:05:00,2017-01-30 01:30:00,40,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",3.4,NA
254,8,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
265,6,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
266,7,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
268,7,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
269,5,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
270,5,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
272,5,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
273,5,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
275,5,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
276,5,2017-01-30 02:25:00,2017-01-30 04:00:00,20,"4108100","5632450",2246,2246,383,383,18,18,18,18,18,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",1.6,NA
254,9,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
265,7,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
266,8,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
268,8,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
269,6,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
270,6,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
272,6,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
273,6,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
275,6,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
276,6,2017-01-30 04:35:00,2017-01-30 23:55:00,221,"4108100 4108196","5632450 5632525",3801,2246,954,383,18,12,14,16,16,"E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury stationary traffic",19.3,NA
54,8,2017-02-01 00:00:00,2017-02-04 14:55:00,1017,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",86.9,4.05705891887937
55,8,2017-02-01 00:00:00,2017-02-04 14:55:00,1017,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",86.9,842.77241479428
57,11,2017-02-01 00:00:00,2017-02-04 14:55:00,1017,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",86.9,102.885916916249
58,11,2017-02-01 00:00:00,2017-02-04 14:55:00,1017,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",86.9,129.948007787337
59,11,2017-02-01 00:00:00,2017-02-04 14:55:00,1017,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",86.9,373.099660492049
62,9,2017-02-01 00:00:00,2017-02-04 14:55:00,1017,"4101337","5628126",17397,17397,0,0,80,80,80,80,80,"E20/M62/M602 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington roadworks",86.9,373.048136691559
