"segment_id","time_cluster","time_cluster_unique","start","end","n_records","start_x","start_y","length_max","length_min","delay_max","delay_min","absolute_speed_max","absolute_speed_min","absolute_speed_Q25","absolute_speed_Q50","absolute_speed_Q75","message","duration_hours","length_measured"
117,4,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4103815","5628625",2440,2440,95,95,52,52,52,52,52,"E20/M62 eastbound at Warrington 2.5 km slow traffic",12.6,207.190785940217
149,2,89,2017-01-07 23:55:00,2017-01-09 08:00:00,322,"4106132 4106051","5630338 5630164",1408,858,56,44,47,41,41,43,43,"E20/M62 northeastern at Salford 999 m slow traffic E20/M62 northeastern at Salford 1.4 km slow traffic E20/M62 northeastern at Salford 1.2 km slow traffic",32.1,4.05483904792445
150,2,90,2017-01-07 23:55:00,2017-01-11 00:25:00,789,"4106132 4106051 4106133","5630338 5630164 5630339",1408,850,59,27,54,41,43,46,47,"E20/M62 northeastern at Salford 999 m slow traffic E20/M62 northeastern at Salford 1.4 km slow traffic E20/M62 northeastern at Salford 1.2 km slow traffic E20/M62 northeastern at Salford 856 m slow traffic E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 1 km slow traffic E20/M62 northeastern at Salford 872 m slow traffic E20/M62 northeastern at Salford 1.3 km slow traffic",72.5,142.801640251174
158,7,91,2017-01-07 23:55:00,2017-01-11 10:05:00,855,"4106132 4106051 4106133 4106173","5630338 5630164 5630339 5630389",1408,671,59,27,54,38,42,43,47,"E20/M62 northeastern at Salford 999 m slow traffic E20/M62 northeastern at Salford 1.4 km slow traffic E20/M62 northeastern at Salford 1.2 km slow traffic E20/M62 northeastern at Salford 856 m slow traffic E20/M62/M602 northeastern in direction M'cr City Centre/Salford/M602 at Salford 1 km slow traffic E20/M62 northeastern at Salford 872 m slow traffic E20/M62 northeastern at Salford 1.3 km slow traffic E20/M62 northeastern at Salford 674 m slow traffic",82.2,154.083423154184
159,7,89,2017-01-07 23:55:00,2017-01-09 08:00:00,271,"4106132 4106051","5630338 5630164",1408,858,56,44,47,41,41,43,47,"E20/M62 northeastern at Salford 999 m slow traffic E20/M62 northeastern at Salford 1.4 km slow traffic E20/M62 northeastern at Salford 1.2 km slow traffic",32.1,4.0542910383139
175,5,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4107434","5629034",6646,6646,998,998,18,18,18,18,18,"M60 northwestern Barton High Level Bridge in direction Leeds/M60/Ring Road (N & E)/L'Pool/M62/Bolton/M61 at Manchester stationary traffic",12.6,51.6483641813275
216,3,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4106799","5631884",2971,2971,299,299,25,25,25,25,25,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3 km queuing traffic",12.6,52.5524883418801
217,3,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4106799","5631884",2971,2971,299,299,25,25,25,25,25,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3 km queuing traffic",12.6,43.7006318718694
234,2,92,2017-01-07 23:55:00,2017-01-08 20:00:00,227,"4106799 4106816 4107114","5631884 5631913 5632101",3108,2971,299,215,33,25,25,25,28,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3 km queuing traffic E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic",20.1,45.8803349513765
235,2,92,2017-01-07 23:55:00,2017-01-08 20:00:00,227,"4106799 4106816 4107114","5631884 5631913 5632101",3108,2971,299,215,33,25,25,25,28,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3 km queuing traffic E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic",20.1,172.644545118532
236,3,92,2017-01-07 23:55:00,2017-01-08 20:00:00,227,"4106799 4106816 4107114","5631884 5631913 5632101",3108,2971,299,215,33,25,25,25,28,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3 km queuing traffic E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic",20.1,148.491746913539
254,4,93,2017-01-07 23:55:00,2017-01-10 14:15:00,720,"4108100 4107114 4107663 4107483 4107810 4107388 4107253 4107237","5632450 5632101 5632218 5632155 5632271 5632124 5632104",5425,1432,299,56,45,28,30,34,43,"E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 4.1 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 2.8 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic E20/M60 eastbound at Salford 1.5 km slow traffic E20/M60 eastbound at Salford 1.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.9 km slow traffic E20/M60 eastbound at Salford 2.4 km slow traffic",62.3,359.818392203608
282,1,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4108100","5632450",4021,4021,288,288,30,30,30,30,30,"E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 4.1 km slow traffic",12.6,107.679052625794
284,2,87,2017-01-07 23:55:00,2017-01-08 15:05:00,144,"4108100 4108993","5632450 5632927",4021,975,288,109,30,19,30,30,30,"E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 4.1 km slow traffic E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury 869 m queuing traffic",15.2,203.913850576064
770,6,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4124772","5640140",7542,7542,539,539,35,35,35,35,35,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.7 km queuing traffic",12.6,68.4910979651507
772,5,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4124772","5640140",7542,7542,539,539,35,35,35,35,35,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.7 km queuing traffic",12.6,219.815822816737
801,3,88,2017-01-07 23:55:00,2017-01-08 12:30:00,131,"4128570","5639702",2184,2184,539,539,80,80,80,80,80,"E20/M62 southeastern at Wakefield roadworks",12.6,42.7512002398432
37,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,36.7773804723526
38,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,8.12064016831649
39,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,37.4150378621348
41,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,14.3380077902533
43,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,37.2785992022046
44,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,11.8249765096267
45,2,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101454","5627899",800,800,124,124,16,16,16,16,16,"A49 northbound Winwick Road, Newton Road at Warrington 796 m queuing traffic",2,46.7314716670397
54,3,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101653","5628146",1565,1565,167,167,24,24,24,24,24,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington stationary traffic",2,354.715176888635
55,3,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101653","5628146",1565,1565,167,167,24,24,24,24,24,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington stationary traffic",2,201.535467216694
57,6,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101653","5628146",1565,1565,167,167,24,24,24,24,24,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington stationary traffic",2,181.45023978993
58,6,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101653","5628146",1565,1565,167,167,24,24,24,24,24,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington stationary traffic",2,296.94970584607
59,6,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4101653","5628146",1565,1565,167,167,24,24,24,24,24,"E20/M62 eastbound in direction Leeds/Manchester/Bolton/M62 at Warrington stationary traffic",2,235.789532999472
171,3,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4106362","5630530",945,945,64,64,31,31,31,31,31,"967 m slow traffic",2,84.2231054468831
250,4,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4107364","5632118",1350,1350,96,96,31,31,31,31,31,"E20/M60 eastbound at Salford 1.4 km slow traffic",2,11.8204051148474
251,4,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4107364","5632118",1350,1350,96,96,31,31,31,31,31,"E20/M60 eastbound at Salford 1.4 km slow traffic",2,15.4357038586291
252,4,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4107364","5632118",1350,1350,96,96,31,31,31,31,31,"E20/M60 eastbound at Salford 1.4 km slow traffic",2,42.6135278476322
253,4,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4107364","5632118",1350,1350,96,96,31,31,31,31,31,"E20/M60 eastbound at Salford 1.4 km slow traffic",2,164.092797728716
711,3,94,2017-01-08 00:35:00,2017-01-08 02:35:00,11,"4124645","5640093",7529,7529,547,547,35,35,35,35,35,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.6 km queuing traffic",2,179.934163863416
90,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4103570","5628594",536,536,65,65,28,28,28,28,28,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic",1.2,112.984728242573
91,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4103570","5628594",536,536,65,65,28,28,28,28,28,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic",1.2,43.4841108028041
93,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4103570","5628594",536,536,65,65,28,28,28,28,28,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic",1.2,196.747345575924
94,4,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4103570","5628594",536,536,65,65,28,28,28,28,28,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic",1.2,52.0417825673183
95,6,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4103570","5628594",536,536,65,65,28,28,28,28,28,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic",1.2,119.066659956641
144,2,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4106051","5630164",1408,1408,56,56,47,47,47,47,47,"E20/M62 northeastern at Salford 1.4 km slow traffic",1.2,369.113154769764
171,4,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4106362","5630530",945,945,59,59,33,33,33,33,33,"967 m slow traffic",1.2,84.2231054468831
250,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4106816","5631913",3108,3108,215,215,33,33,33,33,33,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic",1.2,11.8204051148474
251,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4106816","5631913",3108,3108,215,215,33,33,33,33,33,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic",1.2,15.4357038586291
252,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4106816","5631913",3108,3108,215,215,33,33,33,33,33,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic",1.2,42.6135278476322
253,5,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4106816","5631913",3108,3108,215,215,33,33,33,33,33,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic",1.2,164.092797728716
711,4,95,2017-01-08 10:00:00,2017-01-08 11:10:00,7,"4124645","5640093",7529,7529,595,595,33,33,33,33,33,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.6 km queuing traffic",1.2,179.934163863416
90,6,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4103570 4103370","5628594 5628568",1767,536,81,65,41,28,28,28,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",7.9,112.984728242573
91,6,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4103570 4103370","5628594 5628568",1767,536,81,65,41,28,28,28,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",7.9,43.4841108028041
93,6,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4103570 4103370","5628594 5628568",1767,536,81,65,41,28,28,28,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",7.9,196.747345575924
94,5,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4103570 4103370","5628594 5628568",1767,536,81,65,41,28,28,28,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",7.9,52.0417825673183
95,7,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4103570 4103370","5628594 5628568",1767,536,81,65,41,28,28,28,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 712 m queuing traffic E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",7.9,119.066659956641
144,3,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4106051","5630164",1408,1404,56,52,47,43,43,47,47,"E20/M62 northeastern at Salford 1.4 km slow traffic E20/M62 northeastern at Salford 1.2 km slow traffic",7.9,369.113154769764
171,5,97,2017-01-08 12:05:00,2017-01-10 15:00:00,546,"4106362","5630530",945,945,88,51,36,26,32,33,35,"967 m slow traffic 967 m queuing traffic",50.9,84.2231054468831
250,6,98,2017-01-08 12:05:00,2017-01-10 14:15:00,528,"4106816 4107114 4107663 4107483 4107388 4107253 4107237","5631913 5632101 5632218 5632155 5632124 5632104",5425,1279,299,45,48,28,34,39,44,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic E20/M60 eastbound at Salford 1.5 km slow traffic E20/M60 eastbound at Salford 1.9 km slow traffic E20/M60 eastbound at Salford 1.4 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound at Salford 2.4 km slow traffic",50.2,11.8204051148474
251,6,98,2017-01-08 12:05:00,2017-01-10 14:15:00,528,"4106816 4107114 4107663 4107483 4107388 4107253 4107237","5631913 5632101 5632218 5632155 5632124 5632104",5425,1279,299,45,48,28,34,39,44,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic E20/M60 eastbound at Salford 1.5 km slow traffic E20/M60 eastbound at Salford 1.9 km slow traffic E20/M60 eastbound at Salford 1.4 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound at Salford 2.4 km slow traffic",50.2,15.4357038586291
252,6,98,2017-01-08 12:05:00,2017-01-10 14:15:00,528,"4106816 4107114 4107663 4107483 4107388 4107253 4107237","5631913 5632101 5632218 5632155 5632124 5632104",5425,1279,299,45,48,28,34,39,44,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic E20/M60 eastbound at Salford 1.5 km slow traffic E20/M60 eastbound at Salford 1.9 km slow traffic E20/M60 eastbound at Salford 1.4 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound at Salford 2.4 km slow traffic",50.2,42.6135278476322
253,6,98,2017-01-08 12:05:00,2017-01-10 14:15:00,528,"4106816 4107114 4107663 4107483 4107388 4107253 4107237","5631913 5632101 5632218 5632155 5632124 5632104",5425,1279,299,45,48,28,34,39,44,"E20/M60 eastbound in direction Leeds/M60/M61/Ring Road N & E/Oldham/Bury/M66/M62 at Salford 3.2 km slow traffic E20/M60 eastbound at Salford 2.9 km queuing traffic E20/M60 eastbound at Salford 1.5 km slow traffic E20/M60 eastbound at Salford 1.9 km slow traffic E20/M60 eastbound at Salford 1.4 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound at Salford 2.4 km slow traffic",50.2,164.092797728716
711,5,96,2017-01-08 12:05:00,2017-01-08 20:00:00,89,"4124645 4124452","5640093 5640119",7946,7529,595,511,37,33,33,33,37,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.6 km queuing traffic E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.9 km queuing traffic",7.9,179.934163863416
88,4,99,2017-01-08 12:45:00,2017-01-08 15:05:00,13,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",2.3,512.54148242115
96,7,99,2017-01-08 12:45:00,2017-01-08 15:05:00,13,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",2.3,173.579341227428
705,2,99,2017-01-08 12:45:00,2017-01-08 15:05:00,13,"4124452","5640119",7946,7946,511,511,37,37,37,37,37,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.9 km queuing traffic",2.3,672.08986316736
88,5,100,2017-01-08 15:55:00,2017-01-08 20:00:00,27,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",4.1,512.54148242115
96,8,100,2017-01-08 15:55:00,2017-01-08 20:00:00,27,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",4.1,173.579341227428
97,8,100,2017-01-08 15:55:00,2017-01-08 20:00:00,27,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",4.1,132.959572571631
98,7,100,2017-01-08 15:55:00,2017-01-08 20:00:00,27,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",4.1,49.602006759876
101,6,100,2017-01-08 15:55:00,2017-01-08 20:00:00,27,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",4.1,92.6658398802621
284,3,101,2017-01-08 15:55:00,2017-01-10 01:35:00,346,"4108993 4108376 4108100 4107810 4107388","5632927 5632587 5632450 5632271 5632124",5425,975,299,109,39,19,31,33,33,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury 869 m queuing traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.5 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic",33.7,203.913850576064
285,3,102,2017-01-08 15:55:00,2017-01-09 18:10:00,281,"4108993 4108376 4108100 4107810","5632927 5632587 5632450 5632271",4774,975,299,109,33,19,31,31,33,"E20/M60/M60 eastbound in direction M66/Bury/Burnley/M60/Ring Road E & S/Oldham/M67 at Bury 869 m queuing traffic E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.5 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic",26.2,15.4290417979897
705,3,100,2017-01-08 15:55:00,2017-01-08 20:00:00,27,"4124452","5640119",7946,7946,511,511,37,37,37,37,37,"E20/M62 eastbound in direction Hull/Leeds (S & E)/M62 at Leeds 7.9 km queuing traffic",4.1,672.08986316736
282,2,103,2017-01-08 19:35:00,2017-01-10 01:35:00,308,"4108376 4108100 4107810 4107388","5632587 5632450 5632271 5632124",5425,3168,299,221,39,31,31,33,33,"E20/M60/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.5 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Bury 3.9 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 4.8 km slow traffic E20/M60 eastbound in direction Leeds/M66/Bury/Oldham/Ring Road E & S/M60/Rochdale/M62 at Salford 5.3 km slow traffic",30,107.679052625794
88,6,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,512.54148242115
90,7,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,112.984728242573
91,7,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,43.4841108028041
93,7,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,196.747345575924
94,6,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,52.0417825673183
95,8,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,119.066659956641
96,9,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,173.579341227428
97,9,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,132.959572571631
98,8,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,49.602006759876
101,7,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4103370","5628568",1767,1767,81,81,41,41,41,41,41,"E20/M62 eastbound in direction Bolton/Manchester/Leeds at Warrington 1.6 km slow traffic",1.7,92.6658398802621
144,4,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4106051","5630164",1404,1404,52,52,43,43,43,43,43,"E20/M62 northeastern at Salford 1.2 km slow traffic",1.7,369.113154769764
174,6,104,2017-01-08 20:40:00,2017-01-08 22:20:00,11,"4107461","5629391",5565,5565,824,824,18,18,18,18,18,"M60 northwestern Barton High Level Bridge in direction Leeds/M60/Ring Road (N & E)/L'Pool/M62/Bolton/M61 at Manchester stationary traffic",1.7,243.555894780521
